timesteps,techs,parameters,value
2016-07-17 04:00:00,export_electricity,cost_flow_in,-0.000100857
2016-07-17 05:00:00,import_electricity,cost_flow_out,0.000100548
2016-07-17 05:00:00,export_electricity,cost_flow_in,-0.000100548
2016-07-17 06:00:00,import_electricity,cost_flow_out,0.000100405
2016-07-17 06:00:00,export_electricity,cost_flow_in,-0.000100405
2016-07-17 07:00:00,import_electricity,cost_flow_out,0.000100518
2016-07-17 07:00:00,export_electricity,cost_flow_in,-0.000100518
2016-07-17 08:00:00,import_electricity,cost_flow_out,0.000100732
2016-07-17 08:00:00,export_electricity,cost_flow_in,-0.000100732
2016-07-17 09:00:00,import_electricity,cost_flow_out,0.000100856
2016-07-17 09:00:00,export_electricity,cost_flow_in,-0.000100856
2016-07-17 10:00:00,import_electricity,cost_flow_out,0.000100766
2016-07-17 10:00:00,export_electricity,cost_flow_in,-0.000100766
2016-07-17 11:00:00,import_electricity,cost_flow_out,0.000100626
2016-07-17 11:00:00,export_electricity,cost_flow_in,-0.000100626
2016-07-17 12:00:00,import_electricity,cost_flow_out,0.000100516
2016-07-17 12:00:00,export_electricity,cost_flow_in,-0.000100516
2016-07-17 13:00:00,import_electricity,cost_flow_out,0.000100481
2016-07-17 13:00:00,export_electricity,cost_flow_in,-0.000100481
2016-07-17 14:00:00,import_electricity,cost_flow_out,0.000100583
2016-07-17 14:00:00,export_electricity,cost_flow_in,-0.000100583
2016-07-17 15:00:00,import_electricity,cost_flow_out,0.000102902
2016-07-17 15:00:00,export_electricity,cost_flow_in,-0.000102902
2016-07-17 16:00:00,import_electricity,cost_flow_out,0.000896502
2016-07-17 16:00:00,export_electricity,cost_flow_in,-0.000896502
2016-07-17 17:00:00,import_electricity,cost_flow_out,0.000903775
2016-07-17 17:00:00,export_electricity,cost_flow_in,-0.000903775
2016-07-17 18:00:00,import_electricity,cost_flow_out,0.00090442
2016-07-17 18:00:00,export_electricity,cost_flow_in,-0.00090442
2016-07-17 19:00:00,import_electricity,cost_flow_out,0.000904228
2016-07-17 19:00:00,export_electricity,cost_flow_in,-0.000904228
2016-07-17 20:00:00,import_electricity,cost_flow_out,0.00090438
2016-07-17 20:00:00,export_electricity,cost_flow_in,-0.00090438
2016-07-17 21:00:00,import_electricity,cost_flow_out,0.000904123
2016-07-17 21:00:00,export_electricity,cost_flow_in,-0.000904123
2016-07-17 22:00:00,import_electricity,cost_flow_out,0.000902731
2016-07-17 22:00:00,export_electricity,cost_flow_in,-0.000902731
2016-07-17 23:00:00,import_electricity,cost_flow_out,0.000900487
2016-07-17 23:00:00,export_electricity,cost_flow_in,-0.000900487
2016-07-18 00:00:00,import_electricity,cost_flow_out,0.000887118
2016-07-18 00:00:00,export_electricity,cost_flow_in,-0.000887118
2016-07-18 01:00:00,import_electricity,cost_flow_out,0.000875576
2016-07-18 01:00:00,export_electricity,cost_flow_in,-0.000875576
2016-07-18 02:00:00,import_electricity,cost_flow_out,0.000899092
2016-07-18 02:00:00,export_electricity,cost_flow_in,-0.000899092
2016-07-18 03:00:00,import_electricity,cost_flow_out,0.000902828
2016-07-18 03:00:00,export_electricity,cost_flow_in,-0.000902828
2016-07-18 04:00:00,import_electricity,cost_flow_out,0.000904321
2016-07-18 04:00:00,export_electricity,cost_flow_in,-0.000904321
2016-07-18 05:00:00,import_electricity,cost_flow_out,0.000903626
2016-07-18 05:00:00,export_electricity,cost_flow_in,-0.000903626
2016-07-18 06:00:00,import_electricity,cost_flow_out,0.000903778
2016-07-18 06:00:00,export_electricity,cost_flow_in,-0.000903778
2016-07-18 07:00:00,import_electricity,cost_flow_out,0.000875289
2016-07-18 07:00:00,export_electricity,cost_flow_in,-0.000875289
2016-07-18 08:00:00,import_electricity,cost_flow_out,0.000635642
2016-07-18 08:00:00,export_electricity,cost_flow_in,-0.000635642
2016-07-18 09:00:00,import_electricity,cost_flow_out,0.000634107
2016-07-18 09:00:00,export_electricity,cost_flow_in,-0.000634107
2016-07-18 10:00:00,import_electricity,cost_flow_out,0.000633089
2016-07-18 10:00:00,export_electricity,cost_flow_in,-0.000633089
2016-07-18 11:00:00,import_electricity,cost_flow_out,0.000632678
2016-07-18 11:00:00,export_electricity,cost_flow_in,-0.000632678
2016-07-18 12:00:00,import_electricity,cost_flow_out,0.000633037
2016-07-18 12:00:00,export_electricity,cost_flow_in,-0.000633037
2016-07-18 13:00:00,import_electricity,cost_flow_out,0.000633854
2016-07-18 13:00:00,export_electricity,cost_flow_in,-0.000633854
2016-07-18 14:00:00,import_electricity,cost_flow_out,0.000636033
2016-07-18 14:00:00,export_electricity,cost_flow_in,-0.000636033
2016-07-18 15:00:00,import_electricity,cost_flow_out,0.000999682
2016-07-18 15:00:00,export_electricity,cost_flow_in,-0.000999682
2016-07-18 16:00:00,import_electricity,cost_flow_out,0.001153662
2016-07-18 16:00:00,export_electricity,cost_flow_in,-0.001153662
2016-07-18 17:00:00,import_electricity,cost_flow_out,0.00117175
2016-07-18 17:00:00,export_electricity,cost_flow_in,-0.00117175
2016-07-18 18:00:00,import_electricity,cost_flow_out,0.001172946
2016-07-18 18:00:00,export_electricity,cost_flow_in,-0.001172946
2016-07-18 19:00:00,import_electricity,cost_flow_out,0.001173069
2016-07-18 19:00:00,export_electricity,cost_flow_in,-0.001173069
2016-07-18 20:00:00,import_electricity,cost_flow_out,0.001173282
2016-07-18 20:00:00,export_electricity,cost_flow_in,-0.001173282
2016-07-18 21:00:00,import_electricity,cost_flow_out,0.001173404
2016-07-18 21:00:00,export_electricity,cost_flow_in,-0.001173404
2016-07-18 22:00:00,import_electricity,cost_flow_out,0.001173271
2016-07-18 22:00:00,export_electricity,cost_flow_in,-0.001173271
2016-07-18 23:00:00,import_electricity,cost_flow_out,0.001173433
2016-07-18 23:00:00,export_electricity,cost_flow_in,-0.001173433
2016-07-19 00:00:00,import_electricity,cost_flow_out,0.001173401
2016-07-19 00:00:00,export_electricity,cost_flow_in,-0.001173401
2016-07-19 01:00:00,import_electricity,cost_flow_out,0.001173294
2016-07-19 01:00:00,export_electricity,cost_flow_in,-0.001173294
2016-07-19 02:00:00,import_electricity,cost_flow_out,0.001173369
2016-07-19 02:00:00,export_electricity,cost_flow_in,-0.001173369
2016-07-19 03:00:00,import_electricity,cost_flow_out,0.001173798
2016-07-19 03:00:00,export_electricity,cost_flow_in,-0.001173798
2016-07-19 04:00:00,import_electricity,cost_flow_out,0.001174871
2016-07-19 04:00:00,export_electricity,cost_flow_in,-0.001174871
2016-07-19 05:00:00,import_electricity,cost_flow_out,0.001173721
2016-07-19 05:00:00,export_electricity,cost_flow_in,-0.001173721
2016-07-19 06:00:00,import_electricity,cost_flow_out,0.001173946
2016-07-19 06:00:00,export_electricity,cost_flow_in,-0.001173946
2016-07-19 07:00:00,import_electricity,cost_flow_out,0.001173029
2016-07-19 07:00:00,export_electricity,cost_flow_in,-0.001173029
2016-07-19 08:00:00,import_electricity,cost_flow_out,0.001005417
2016-07-19 08:00:00,export_electricity,cost_flow_in,-0.001005417
2016-07-19 09:00:00,import_electricity,cost_flow_out,0.001004808
2016-07-19 09:00:00,export_electricity,cost_flow_in,-0.001004808
2016-07-19 10:00:00,import_electricity,cost_flow_out,0.001001728
2016-07-19 10:00:00,export_electricity,cost_flow_in,-0.001001728
2016-07-19 11:00:00,import_electricity,cost_flow_out,0.001000142
2016-07-19 11:00:00,export_electricity,cost_flow_in,-0.001000142
2016-07-19 12:00:00,import_electricity,cost_flow_out,0.000998682
2016-07-19 12:00:00,export_electricity,cost_flow_in,-0.000998682
2016-07-19 13:00:00,import_electricity,cost_flow_out,0.000999288
2016-07-19 13:00:00,export_electricity,cost_flow_in,-0.000999288
2016-07-19 14:00:00,import_electricity,cost_flow_out,0.001001154
2016-07-19 14:00:00,export_electricity,cost_flow_in,-0.001001154
2016-07-19 15:00:00,import_electricity,cost_flow_out,0.001005637
2016-07-19 15:00:00,export_electricity,cost_flow_in,-0.001005637
2016-07-19 16:00:00,import_electricity,cost_flow_out,0.001173866
2016-07-19 16:00:00,export_electricity,cost_flow_in,-0.001173866
2016-07-19 17:00:00,import_electricity,cost_flow_out,0.00117617
2016-07-19 17:00:00,export_electricity,cost_flow_in,-0.00117617
2016-07-19 18:00:00,import_electricity,cost_flow_out,0.001176878
2016-07-19 18:00:00,export_electricity,cost_flow_in,-0.001176878
2016-07-19 19:00:00,import_electricity,cost_flow_out,0.001176394
2016-07-19 19:00:00,export_electricity,cost_flow_in,-0.001176394
2016-07-19 20:00:00,import_electricity,cost_flow_out,0.00117593
2016-07-19 20:00:00,export_electricity,cost_flow_in,-0.00117593
2016-07-19 21:00:00,import_electricity,cost_flow_out,0.001174679
2016-07-19 21:00:00,export_electricity,cost_flow_in,-0.001174679
2016-07-19 22:00:00,import_electricity,cost_flow_out,0.001173737
2016-07-19 22:00:00,export_electricity,cost_flow_in,-0.001173737
2016-07-19 23:00:00,import_electricity,cost_flow_out,0.001173468
2016-07-19 23:00:00,export_electricity,cost_flow_in,-0.001173468
2016-07-20 00:00:00,import_electricity,cost_flow_out,0.001173114
2016-07-20 00:00:00,export_electricity,cost_flow_in,-0.001173114
2016-07-20 01:00:00,import_electricity,cost_flow_out,0.001172821
2016-07-20 01:00:00,export_electricity,cost_flow_in,-0.001172821
2016-07-20 02:00:00,import_electricity,cost_flow_out,0.001173375
2016-07-20 02:00:00,export_electricity,cost_flow_in,-0.001173375
2016-07-20 03:00:00,import_electricity,cost_flow_out,0.001173893
2016-07-20 03:00:00,export_electricity,cost_flow_in,-0.001173893
2016-07-20 04:00:00,import_electricity,cost_flow_out,0.001175019
2016-07-20 04:00:00,export_electricity,cost_flow_in,-0.001175019
2016-07-20 05:00:00,import_electricity,cost_flow_out,0.001173406
2016-07-20 05:00:00,export_electricity,cost_flow_in,-0.001173406
2016-07-20 06:00:00,import_electricity,cost_flow_out,0.001172344
2016-07-20 06:00:00,export_electricity,cost_flow_in,-0.001172344
2016-07-20 07:00:00,import_electricity,cost_flow_out,0.001135684
2016-07-20 07:00:00,export_electricity,cost_flow_in,-0.001135684
2016-07-20 08:00:00,import_electricity,cost_flow_out,0.001004774
2016-07-20 08:00:00,export_electricity,cost_flow_in,-0.001004774
2016-07-20 09:00:00,import_electricity,cost_flow_out,0.000999618
2016-07-20 09:00:00,export_electricity,cost_flow_in,-0.000999618
2016-07-20 10:00:00,import_electricity,cost_flow_out,0.000854924
2016-07-20 10:00:00,export_electricity,cost_flow_in,-0.000854924
2016-07-20 11:00:00,import_electricity,cost_flow_out,0.000840752
2016-07-20 11:00:00,export_electricity,cost_flow_in,-0.000840752
2016-07-20 12:00:00,import_electricity,cost_flow_out,0.000838618
2016-07-20 12:00:00,export_electricity,cost_flow_in,-0.000838618
2016-07-20 13:00:00,import_electricity,cost_flow_out,0.000839068
2016-07-20 13:00:00,export_electricity,cost_flow_in,-0.000839068
2016-07-20 14:00:00,import_electricity,cost_flow_out,0.000952128
2016-07-20 14:00:00,export_electricity,cost_flow_in,-0.000952128
2016-07-20 15:00:00,import_electricity,cost_flow_out,0.001003186
2016-07-20 15:00:00,export_electricity,cost_flow_in,-0.001003186
2016-07-20 16:00:00,import_electricity,cost_flow_out,0.001006353
2016-07-20 16:00:00,export_electricity,cost_flow_in,-0.001006353
2016-07-20 17:00:00,import_electricity,cost_flow_out,0.001007496
2016-07-20 17:00:00,export_electricity,cost_flow_in,-0.001007496
2016-07-20 18:00:00,import_electricity,cost_flow_out,0.001005077
2016-07-20 18:00:00,export_electricity,cost_flow_in,-0.001005077
2016-07-20 19:00:00,import_electricity,cost_flow_out,0.001001434
2016-07-20 19:00:00,export_electricity,cost_flow_in,-0.001001434
2016-07-20 20:00:00,import_electricity,cost_flow_out,0.000994895
2016-07-20 20:00:00,export_electricity,cost_flow_in,-0.000994895
2016-07-20 21:00:00,import_electricity,cost_flow_out,0.000715786
2016-07-20 21:00:00,export_electricity,cost_flow_in,-0.000715786
2016-07-20 22:00:00,import_electricity,cost_flow_out,0.000704459
2016-07-20 22:00:00,export_electricity,cost_flow_in,-0.000704459
2016-07-20 23:00:00,import_electricity,cost_flow_out,0.000703162
2016-07-20 23:00:00,export_electricity,cost_flow_in,-0.000703162
2016-07-21 00:00:00,import_electricity,cost_flow_out,0.000702655
2016-07-21 00:00:00,export_electricity,cost_flow_in,-0.000702655
2016-07-21 01:00:00,import_electricity,cost_flow_out,0.000702528
2016-07-21 01:00:00,export_electricity,cost_flow_in,-0.000702528
2016-07-21 02:00:00,import_electricity,cost_flow_out,0.000702782
2016-07-21 02:00:00,export_electricity,cost_flow_in,-0.000702782
2016-07-21 03:00:00,import_electricity,cost_flow_out,0.000705373
2016-07-21 03:00:00,export_electricity,cost_flow_in,-0.000705373
2016-07-21 04:00:00,import_electricity,cost_flow_out,0.000850196
2016-07-21 04:00:00,export_electricity,cost_flow_in,-0.000850196
2016-07-21 05:00:00,import_electricity,cost_flow_out,0.000849179
2016-07-21 05:00:00,export_electricity,cost_flow_in,-0.000849179
2016-07-21 06:00:00,import_electricity,cost_flow_out,0.000850542
2016-07-21 06:00:00,export_electricity,cost_flow_in,-0.000850542
2016-07-21 07:00:00,import_electricity,cost_flow_out,0.000705527
2016-07-21 07:00:00,export_electricity,cost_flow_in,-0.000705527
2016-07-21 08:00:00,import_electricity,cost_flow_out,0.00070222
2016-07-21 08:00:00,export_electricity,cost_flow_in,-0.00070222
2016-07-21 09:00:00,import_electricity,cost_flow_out,0.000701517
2016-07-21 09:00:00,export_electricity,cost_flow_in,-0.000701517
2016-07-21 10:00:00,import_electricity,cost_flow_out,0.000700819
2016-07-21 10:00:00,export_electricity,cost_flow_in,-0.000700819
2016-07-21 11:00:00,import_electricity,cost_flow_out,0.00070039
2016-07-21 11:00:00,export_electricity,cost_flow_in,-0.00070039
2016-07-21 12:00:00,import_electricity,cost_flow_out,0.000700098
2016-07-21 12:00:00,export_electricity,cost_flow_in,-0.000700098
2016-07-21 13:00:00,import_electricity,cost_flow_out,0.000700258
2016-07-21 13:00:00,export_electricity,cost_flow_in,-0.000700258
2016-07-21 14:00:00,import_electricity,cost_flow_out,0.000700966
2016-07-21 14:00:00,export_electricity,cost_flow_in,-0.000700966
2016-07-21 15:00:00,import_electricity,cost_flow_out,0.000702527
2016-07-21 15:00:00,export_electricity,cost_flow_in,-0.000702527
2016-07-21 16:00:00,import_electricity,cost_flow_out,0.000847991
2016-07-21 16:00:00,export_electricity,cost_flow_in,-0.000847991
2016-07-21 17:00:00,import_electricity,cost_flow_out,0.000850535
2016-07-21 17:00:00,export_electricity,cost_flow_in,-0.000850535
2016-07-21 18:00:00,import_electricity,cost_flow_out,0.000849702
2016-07-21 18:00:00,export_electricity,cost_flow_in,-0.000849702
2016-07-21 19:00:00,import_electricity,cost_flow_out,0.000849919
2016-07-21 19:00:00,export_electricity,cost_flow_in,-0.000849919
2016-07-21 20:00:00,import_electricity,cost_flow_out,0.000849755
2016-07-21 20:00:00,export_electricity,cost_flow_in,-0.000849755
2016-07-21 21:00:00,import_electricity,cost_flow_out,0.000714237
2016-07-21 21:00:00,export_electricity,cost_flow_in,-0.000714237
2016-07-21 22:00:00,import_electricity,cost_flow_out,0.000703093
2016-07-21 22:00:00,export_electricity,cost_flow_in,-0.000703093
2016-07-21 23:00:00,import_electricity,cost_flow_out,0.000702736
2016-07-21 23:00:00,export_electricity,cost_flow_in,-0.000702736
2016-07-22 00:00:00,import_electricity,cost_flow_out,0.000702631
2016-07-22 00:00:00,export_electricity,cost_flow_in,-0.000702631
2016-07-22 01:00:00,import_electricity,cost_flow_out,0.000703123
2016-07-22 01:00:00,export_electricity,cost_flow_in,-0.000703123
2016-07-22 02:00:00,import_electricity,cost_flow_out,0.000706098
2016-07-22 02:00:00,export_electricity,cost_flow_in,-0.000706098
2016-07-22 03:00:00,import_electricity,cost_flow_out,0.000849752
2016-07-22 03:00:00,export_electricity,cost_flow_in,-0.000849752
2016-07-22 04:00:00,import_electricity,cost_flow_out,0.000852273
2016-07-22 04:00:00,export_electricity,cost_flow_in,-0.000852273
2016-07-22 05:00:00,import_electricity,cost_flow_out,0.000851983
2016-07-22 05:00:00,export_electricity,cost_flow_in,-0.000851983
2016-07-22 06:00:00,import_electricity,cost_flow_out,0.000850721
2016-07-22 06:00:00,export_electricity,cost_flow_in,-0.000850721
2016-07-22 07:00:00,import_electricity,cost_flow_out,0.000703634
2016-07-22 07:00:00,export_electricity,cost_flow_in,-0.000703634
2016-07-22 08:00:00,import_electricity,cost_flow_out,0.000702888
2016-07-22 08:00:00,export_electricity,cost_flow_in,-0.000702888
2016-07-22 09:00:00,import_electricity,cost_flow_out,0.000703064
2016-07-22 09:00:00,export_electricity,cost_flow_in,-0.000703064
2016-07-22 10:00:00,import_electricity,cost_flow_out,0.000702951
2016-07-22 10:00:00,export_electricity,cost_flow_in,-0.000702951
2016-07-22 11:00:00,import_electricity,cost_flow_out,0.000702831
2016-07-22 11:00:00,export_electricity,cost_flow_in,-0.000702831
2016-07-22 12:00:00,import_electricity,cost_flow_out,0.000703017
2016-07-22 12:00:00,export_electricity,cost_flow_in,-0.000703017
2016-07-22 13:00:00,import_electricity,cost_flow_out,0.000705318
2016-07-22 13:00:00,export_electricity,cost_flow_in,-0.000705318
2016-07-22 14:00:00,import_electricity,cost_flow_out,0.000990785
2016-07-22 14:00:00,export_electricity,cost_flow_in,-0.000990785
2016-07-22 15:00:00,import_electricity,cost_flow_out,0.000999405
2016-07-22 15:00:00,export_electricity,cost_flow_in,-0.000999405
2016-07-22 16:00:00,import_electricity,cost_flow_out,0.00100048
2016-07-22 16:00:00,export_electricity,cost_flow_in,-0.00100048
2016-07-22 17:00:00,import_electricity,cost_flow_out,0.001000711
2016-07-22 17:00:00,export_electricity,cost_flow_in,-0.001000711
2016-07-22 18:00:00,import_electricity,cost_flow_out,0.001000332
2016-07-22 18:00:00,export_electricity,cost_flow_in,-0.001000332
2016-07-22 19:00:00,import_electricity,cost_flow_out,0.00099983
2016-07-22 19:00:00,export_electricity,cost_flow_in,-0.00099983
2016-07-22 20:00:00,import_electricity,cost_flow_out,0.000999095
2016-07-22 20:00:00,export_electricity,cost_flow_in,-0.000999095
2016-07-22 21:00:00,import_electricity,cost_flow_out,0.000998188
2016-07-22 21:00:00,export_electricity,cost_flow_in,-0.000998188
2016-07-22 22:00:00,import_electricity,cost_flow_out,0.000995129
2016-07-22 22:00:00,export_electricity,cost_flow_in,-0.000995129
2016-07-22 23:00:00,import_electricity,cost_flow_out,0.000991111
2016-07-22 23:00:00,export_electricity,cost_flow_in,-0.000991111
2016-07-23 00:00:00,import_electricity,cost_flow_out,0.000984
2016-07-23 00:00:00,export_electricity,cost_flow_in,-0.000984
2016-07-23 01:00:00,import_electricity,cost_flow_out,0.000950952
2016-07-23 01:00:00,export_electricity,cost_flow_in,-0.000950952
2016-07-23 02:00:00,import_electricity,cost_flow_out,0.000743934
2016-07-23 02:00:00,export_electricity,cost_flow_in,-0.000743934
2016-07-23 03:00:00,import_electricity,cost_flow_out,0.000709479
2016-07-23 03:00:00,export_electricity,cost_flow_in,-0.000709479
2016-07-23 04:00:00,import_electricity,cost_flow_out,0.000703152
2016-07-23 04:00:00,export_electricity,cost_flow_in,-0.000703152
2016-07-23 05:00:00,import_electricity,cost_flow_out,0.000701043
2016-07-23 05:00:00,export_electricity,cost_flow_in,-0.000701043
2016-07-23 06:00:00,import_electricity,cost_flow_out,0.000700265
2016-07-23 06:00:00,export_electricity,cost_flow_in,-0.000700265
2016-07-23 07:00:00,import_electricity,cost_flow_out,0.000698956
2016-07-23 07:00:00,export_electricity,cost_flow_in,-0.000698956
2016-07-23 08:00:00,import_electricity,cost_flow_out,0.000698621
2016-07-23 08:00:00,export_electricity,cost_flow_in,-0.000698621
2016-07-23 09:00:00,import_electricity,cost_flow_out,0.000698895
2016-07-23 09:00:00,export_electricity,cost_flow_in,-0.000698895
2016-07-23 10:00:00,import_electricity,cost_flow_out,0.000699291
2016-07-23 10:00:00,export_electricity,cost_flow_in,-0.000699291
2016-07-23 11:00:00,import_electricity,cost_flow_out,0.000699559
2016-07-23 11:00:00,export_electricity,cost_flow_in,-0.000699559
2016-07-23 12:00:00,import_electricity,cost_flow_out,0.000700025
2016-07-23 12:00:00,export_electricity,cost_flow_in,-0.000700025
2016-07-23 13:00:00,import_electricity,cost_flow_out,0.00070172
2016-07-23 13:00:00,export_electricity,cost_flow_in,-0.00070172
2016-07-23 14:00:00,import_electricity,cost_flow_out,0.000704543
2016-07-23 14:00:00,export_electricity,cost_flow_in,-0.000704543
2016-07-23 15:00:00,import_electricity,cost_flow_out,0.000998714
2016-07-23 15:00:00,export_electricity,cost_flow_in,-0.000998714
2016-07-23 16:00:00,import_electricity,cost_flow_out,0.001001002
2016-07-23 16:00:00,export_electricity,cost_flow_in,-0.001001002
2016-07-23 17:00:00,import_electricity,cost_flow_out,0.001001614
2016-07-23 17:00:00,export_electricity,cost_flow_in,-0.001001614
2016-07-23 18:00:00,import_electricity,cost_flow_out,0.001001711
2016-07-23 18:00:00,export_electricity,cost_flow_in,-0.001001711
2016-07-23 19:00:00,import_electricity,cost_flow_out,0.001001351
2016-07-23 19:00:00,export_electricity,cost_flow_in,-0.001001351
2016-07-23 20:00:00,import_electricity,cost_flow_out,0.001000848
2016-07-23 20:00:00,export_electricity,cost_flow_in,-0.001000848
2016-07-23 21:00:00,import_electricity,cost_flow_out,0.000999859
2016-07-23 21:00:00,export_electricity,cost_flow_in,-0.000999859
2016-07-23 22:00:00,import_electricity,cost_flow_out,0.000994846
2016-07-23 22:00:00,export_electricity,cost_flow_in,-0.000994846
2016-07-23 23:00:00,import_electricity,cost_flow_out,0.000726377
2016-07-23 23:00:00,export_electricity,cost_flow_in,-0.000726377
2016-07-24 00:00:00,import_electricity,cost_flow_out,0.000708307
2016-07-24 00:00:00,export_electricity,cost_flow_in,-0.000708307
2016-07-24 01:00:00,import_electricity,cost_flow_out,0.000707082
2016-07-24 01:00:00,export_electricity,cost_flow_in,-0.000707082
2016-07-24 02:00:00,import_electricity,cost_flow_out,0.000707131
2016-07-24 02:00:00,export_electricity,cost_flow_in,-0.000707131
2016-07-24 03:00:00,import_electricity,cost_flow_out,0.000707023
2016-07-24 03:00:00,export_electricity,cost_flow_in,-0.000707023
2016-07-24 04:00:00,import_electricity,cost_flow_out,0.000705951
2016-07-24 04:00:00,export_electricity,cost_flow_in,-0.000705951
2016-07-24 05:00:00,import_electricity,cost_flow_out,0.000704198
2016-07-24 05:00:00,export_electricity,cost_flow_in,-0.000704198
2016-07-24 06:00:00,import_electricity,cost_flow_out,0.000704299
2016-07-24 06:00:00,export_electricity,cost_flow_in,-0.000704299
2016-07-24 07:00:00,import_electricity,cost_flow_out,0.000704242
2016-07-24 07:00:00,export_electricity,cost_flow_in,-0.000704242
2016-07-24 08:00:00,import_electricity,cost_flow_out,0.000704317
2016-07-24 08:00:00,export_electricity,cost_flow_in,-0.000704317
2016-07-24 09:00:00,import_electricity,cost_flow_out,0.000704519
2016-07-24 09:00:00,export_electricity,cost_flow_in,-0.000704519
2016-07-24 10:00:00,import_electricity,cost_flow_out,0.000704411
2016-07-24 10:00:00,export_electricity,cost_flow_in,-0.000704411
2016-07-24 11:00:00,import_electricity,cost_flow_out,0.000704417
2016-07-24 11:00:00,export_electricity,cost_flow_in,-0.000704417
2016-07-24 12:00:00,import_electricity,cost_flow_out,0.000704755
2016-07-24 12:00:00,export_electricity,cost_flow_in,-0.000704755
2016-07-24 13:00:00,import_electricity,cost_flow_out,0.000705719
2016-07-24 13:00:00,export_electricity,cost_flow_in,-0.000705719
2016-07-24 14:00:00,import_electricity,cost_flow_out,0.000708304
2016-07-24 14:00:00,export_electricity,cost_flow_in,-0.000708304
2016-07-24 15:00:00,import_electricity,cost_flow_out,0.000994709
2016-07-24 15:00:00,export_electricity,cost_flow_in,-0.000994709
2016-07-24 16:00:00,import_electricity,cost_flow_out,0.00100411
2016-07-24 16:00:00,export_electricity,cost_flow_in,-0.00100411
2016-07-24 17:00:00,import_electricity,cost_flow_out,0.001005001
2016-07-24 17:00:00,export_electricity,cost_flow_in,-0.001005001
2016-07-24 18:00:00,import_electricity,cost_flow_out,0.001004871
2016-07-24 18:00:00,export_electricity,cost_flow_in,-0.001004871
2016-07-24 19:00:00,import_electricity,cost_flow_out,0.001004443
2016-07-24 19:00:00,export_electricity,cost_flow_in,-0.001004443
2016-07-24 20:00:00,import_electricity,cost_flow_out,0.001003787
2016-07-24 20:00:00,export_electricity,cost_flow_in,-0.001003787
2016-07-24 21:00:00,import_electricity,cost_flow_out,0.000999872
2016-07-24 21:00:00,export_electricity,cost_flow_in,-0.000999872
2016-07-24 22:00:00,import_electricity,cost_flow_out,0.000843357
2016-07-24 22:00:00,export_electricity,cost_flow_in,-0.000843357
2016-07-24 23:00:00,import_electricity,cost_flow_out,0.000835335
2016-07-24 23:00:00,export_electricity,cost_flow_in,-0.000835335
2016-07-25 00:00:00,import_electricity,cost_flow_out,0.000834441
2016-07-25 00:00:00,export_electricity,cost_flow_in,-0.000834441
2016-07-25 01:00:00,import_electricity,cost_flow_out,0.000834308
2016-07-25 01:00:00,export_electricity,cost_flow_in,-0.000834308
2016-07-25 02:00:00,import_electricity,cost_flow_out,0.000834971
2016-07-25 02:00:00,export_electricity,cost_flow_in,-0.000834971
2016-07-25 03:00:00,import_electricity,cost_flow_out,0.000845848
2016-07-25 03:00:00,export_electricity,cost_flow_in,-0.000845848
2016-07-25 04:00:00,import_electricity,cost_flow_out,0.001003088
2016-07-25 04:00:00,export_electricity,cost_flow_in,-0.001003088
2016-07-25 05:00:00,import_electricity,cost_flow_out,0.001004929
2016-07-25 05:00:00,export_electricity,cost_flow_in,-0.001004929
2016-07-25 06:00:00,import_electricity,cost_flow_out,0.001235355
2016-07-25 06:00:00,export_electricity,cost_flow_in,-0.001235355
2016-07-25 07:00:00,import_electricity,cost_flow_out,0.00123961
2016-07-25 07:00:00,export_electricity,cost_flow_in,-0.00123961
2016-07-25 08:00:00,import_electricity,cost_flow_out,0.001238147
2016-07-25 08:00:00,export_electricity,cost_flow_in,-0.001238147
2016-07-25 09:00:00,import_electricity,cost_flow_out,0.00124856
2016-07-25 09:00:00,export_electricity,cost_flow_in,-0.00124856
2016-07-25 10:00:00,import_electricity,cost_flow_out,0.001258188
2016-07-25 10:00:00,export_electricity,cost_flow_in,-0.001258188
2016-07-25 11:00:00,import_electricity,cost_flow_out,0.001260244
2016-07-25 11:00:00,export_electricity,cost_flow_in,-0.001260244
2016-07-25 12:00:00,import_electricity,cost_flow_out,0.001260823
2016-07-25 12:00:00,export_electricity,cost_flow_in,-0.001260823
2016-07-25 13:00:00,import_electricity,cost_flow_out,0.001261243
2016-07-25 13:00:00,export_electricity,cost_flow_in,-0.001261243
2016-07-25 14:00:00,import_electricity,cost_flow_out,0.001261341
2016-07-25 14:00:00,export_electricity,cost_flow_in,-0.001261341
2016-07-25 15:00:00,import_electricity,cost_flow_out,0.001261565
2016-07-25 15:00:00,export_electricity,cost_flow_in,-0.001261565
2016-07-25 16:00:00,import_electricity,cost_flow_out,0.001261743
2016-07-25 16:00:00,export_electricity,cost_flow_in,-0.001261743
2016-07-25 17:00:00,import_electricity,cost_flow_out,0.001261671
2016-07-25 17:00:00,export_electricity,cost_flow_in,-0.001261671
2016-07-25 18:00:00,import_electricity,cost_flow_out,0.001260934
2016-07-25 18:00:00,export_electricity,cost_flow_in,-0.001260934
2016-07-25 19:00:00,import_electricity,cost_flow_out,0.001252987
2016-07-25 19:00:00,export_electricity,cost_flow_in,-0.001252987
2016-07-25 20:00:00,import_electricity,cost_flow_out,0.001074169
2016-07-25 20:00:00,export_electricity,cost_flow_in,-0.001074169
